trade_date,platform,symbol,title,summary,post_time,content,url,source_page,fetch_time,is_noise,capture_status,failure_reason,keyword_score,ai_score
2026-03-15,guba,600519.SH,贵州茅台:贵州茅台关于回购股份实施结果暨股份变动的公告,股吧首页 > 贵州茅台吧 > 帖子正文 返回贵州茅台吧 > 贵州茅台:贵州茅台关于回购股份实施结果暨股份变动的公告 贵州茅台资讯 2026-05-27 18:42:15 44 49 ♥ 收藏 A 大 中 小 分享到： 公告日期：2026-05-28 证券代码：600519 证券简称：贵州茅台 公告编号：临 2026-021 贵州茅台酒股份有限公司 关于股份回,2026-05-27 18:42:15,"股吧首页 > 贵州茅台吧 > 帖子正文 返回贵州茅台吧 > 贵州茅台:贵州茅台关于回购股份实施结果暨股份变动的公告 贵州茅台资讯 2026-05-27 18:42:15 44 49 ♥ 收藏 A 大 中 小 分享到： 公告日期：2026-05-28 证券代码：600519 证券简称：贵州茅台 公告编号：临 2026-021 贵州茅台酒股份有限公司 关于股份回购实施结果暨股份变动的公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或 者重大遗漏，并对其内容的真实性、准确性和完整性承担法律责任。 重要内容提示： 回购方案首次披露日 2025/11/6 回购方案实施期限 公司股东大会审议通过回购方案之日起 6 个月内 预计回购金额 人民币 15亿元（含）～人民币 30亿元（含） 回购价格上限 1,863.67元/股 √减少注册资本 回购用途 □用于员工持股计划或股权激励 □为维护公司价值及股东权益 实际回购股数 2,188,614股 实际回购股数占总股 0.1748% 本比例 实际回购金额 2,999,933,749.57元 实际回购价格区间 1,252.63元/股～1,499.74元/股 一、回购审批情况和回购方案内容 贵州茅台酒股份有限公司（以下简称“公司”）于 2025 年 11 月 28 日召开 2025 年第一次临时股东大会，审议通过了《关于以集中竞价交易 方式回购公司股份的方案》，并于 2025 年 12 月 25 日披露了《关于以集中 竞价交易方式回购公司股份的回购报告书》，公司将以自有资金通过集中 竞价交易方式回购股份，用于注销并减少注册资本，回购价格不超过1,863.67 元/股（含），回购金额不低于人民币 15 亿元（含）且不超过人民币 30 亿元（含），实施期限为自公司股东大会审议通过回购方案之日起6 个月内。 二、回购实施情况 （一）","https://guba.eastmoney.com/news,600519,1715770981.html","https://guba.eastmoney.com/list,sh600519.html",2026-05-27T21:15:20.284353,True,success,,-0.125,-0.125
2026-03-15,guba,600519.SH,贵州茅台：完成30亿元股份回购,东方财富 扫一扫下载APP 东方财富产品 东方财富免费版 东方财富Level-2 东方财富策略版 妙想投研助理 Choice金融终端 证券交易 东方财富证券开户 东方财富在线交易 东方财富证券交易 关注东方财富 东方财富网微博 东方财富网微信 意见与建议 天天基金 扫一扫下载APP 基金交易 基金开户 基金交易 活期宝 基金产品 稳健理财 关注天天基金 天天,2026-05-27 18:48:50,东方财富 扫一扫下载APP 东方财富产品 东方财富免费版 东方财富Level-2 东方财富策略版 妙想投研助理 Choice金融终端 证券交易 东方财富证券开户 东方财富在线交易 东方财富证券交易 关注东方财富 东方财富网微博 东方财富网微信 意见与建议 天天基金 扫一扫下载APP 基金交易 基金开户 基金交易 活期宝 基金产品 稳健理财 关注天天基金 天天基金网微博 天天基金网微信 东方财富期货 扫一扫下载APP 期货交易 期货手机开户 期货电脑开户 期货官方网站 信息网络传播视听节目许可证：0908328号 经营证券期货业务许可证编号：913101046312860336 违法和不良信息举报:021-61278686 举报邮箱： jubao@eastmoney.com 沪ICP证:沪B2-20070217 网站备案号:沪ICP备05006054号-11 沪公网安备 31010402000120号 版权所有:东方财富网 意见与建议:4000300059/952500 关于我们 可持续发展 广告服务 供应商平台 联系我们 诚聘英才 法律声明 隐私保护 征稿启事 友情链接,"https://guba.eastmoney.com/news,600519,1715772720.html","https://guba.eastmoney.com/list,sh600519.html",2026-05-27T21:15:20.465781,True,success,,0.0,0.0
2026-03-15,guba,600519.SH,超级品牌概念涨0.17%，主力资金净流入26股,股吧首页 > 贵州茅台吧 > 帖子正文 返回贵州茅台吧 > 超级品牌概念涨0.17%，主力资金净流入26股 贵州茅台资讯 2026-05-27 16:55:00 3 评论 ♥ 收藏 A 大 中 小 分享到： 来源：证券时报网 作者：数据宝 截至5月27日收盘，超级品牌概念上涨0.17%，位居概念板块涨幅第3，板块内，25股上涨，ST易购涨停，朱老六、公牛集团,2026-05-27 16:55:00,股吧首页 > 贵州茅台吧 > 帖子正文 返回贵州茅台吧 > 超级品牌概念涨0.17%，主力资金净流入26股 贵州茅台资讯 2026-05-27 16:55:00 3 评论 ♥ 收藏 A 大 中 小 分享到： 来源：证券时报网 作者：数据宝 截至5月27日收盘，超级品牌概念上涨0.17%，位居概念板块涨幅第3，板块内，25股上涨，ST易购涨停，朱老六、公牛集团、百润股份等涨幅居前，分别上涨10.78%、4.23%、3.79%。跌幅居前的有莲花控股、青岛双星、中公教育等，分别下跌10.01%、5.15%、3.88%。 今日涨跌幅居前的概念板块 概念 今日涨跌幅（%） 概念 今日涨跌幅（%） 白酒概念 0.55 金属锌 -3.97 超级电容 0.18 华为欧拉 -3.95 超级品牌 0.17 金属铅 -3.94 同花顺果指数 0.04 华为昇腾 -3.66 超超临界发电 0.00 华为盘古 -3.61 芬太尼 -0.01 高压氧舱 -3.55 免税店 -0.12 减速器 -3.54 乳业 -0.19 MLOps概念 -3.54 预制菜 -0.24 Web3.0 -3.52 柔性直流输电 -0.27 钛白粉概念 -3.52 资金面上看，今日超级品牌概念板块获主力资金净流入6.39亿元，其中，26股获主力资金净流入，5股主力资金净流入超亿元，净流入资金居首的是贵州茅台，今日主力资金净流入6.15亿元，净流入资金居前的还有五粮液、美的集团、顺丰控股等，主力资金分别净流入4.11亿元、1.68亿元、1.45亿元。 资金流入比率方面，顺丰控股、中国移动、ST易购等流入比率居前，主力资金净流入率分别为18.45%、17.07%、15.86%。（数据宝） 超级品牌概念资金流入榜 代码 简称 今日涨跌幅（%） 今日换手率（%） 主力资金流量（万元） 主力资金净流入比率（%） 600519 贵州茅,"https://guba.eastmoney.com/news,600519,1715736583.html","https://guba.eastmoney.com/list,sh600519.html",2026-05-27T21:15:20.638369,True,success,,0.1,0.1
2026-03-15,guba,600519.SH,股吧首页 > 贵州茅台吧 > 帖子正文 返回贵州茅台吧 > 生活与网的区别 2026-05-27 11:49:39 来自浙江 17 31 ♥ 收藏 A 大 中 小 分享到： 时间过去了 6年之后再回首，发现热闹过后，白酒行业的股票只剩下一地,股吧首页 > 贵州茅台吧 > 帖子正文 返回贵州茅台吧 > 生活与网的区别 2026-05-27 11:49:39 来自浙江 17 31 ♥ 收藏 A 大 中 小 分享到： 时间过去了 6年之后再回首，发现热闹过后，白酒行业的股票只剩下一地鸡毛，证券公司（频繁发研报唱多）、公墓基金公司及经理们（抱团疯狂的瞎炒，反正赚钱了可以获得好名声、好职位及大量的奖金，而,2026-05-27 11:49:39,股吧首页 > 贵州茅台吧 > 帖子正文 返回贵州茅台吧 > 生活与网的区别 2026-05-27 11:49:39 来自浙江 17 31 ♥ 收藏 A 大 中 小 分享到： 时间过去了 6年之后再回首，发现热闹过后，白酒行业的股票只剩下一地鸡毛，证券公司（频繁发研报唱多）、公墓基金公司及经理们（抱团疯狂的瞎炒，反正赚钱了可以获得好名声、好职位及大量的奖金，而亏钱了则是基民承担后果）、私墓大佬 等机构及其人员赚的盆满钵满，而留下一大批凉在高岗上的散户和基民（高位申购了重仓白酒行业股票的基金）。当时的 1250元附近，现在还是回到了 1250元附近，虽然说期间有了些分红，但也只是勉强相当于同期的银行存款利息收入。而当时貌似涨的很慢的 中国神华 、 工商银行 、 中国石油 等在当时被放在 冷板凳上的个股，这6年来的整体收益远远好于 贵州茅台 等白酒股票[呲牙]。 举报 郑重声明：用户在财富号/股吧/博客等社区发表的所有信息（包括但不限于文字、视频、音频、数据及图表）仅代表个人观点，与本网站立场无关，不对您构成任何投资建议，据此操作风险自担。 请勿相信代客理财、免费荐股和炒股培训等宣传内容，远离非法证券活动。请勿添加发言用户的手机号码、公众号、微博、微信及QQ等信息，谨防上当受骗！,"https://guba.eastmoney.com/news,600519,1715416701.html","https://guba.eastmoney.com/list,sh600519.html",2026-05-27T21:15:20.820756,True,success,,-0.16666666666666666,-0.16666666666666666
2026-03-15,guba,600519.SH,白酒一哥重大利好！明天白酒要大涨了，我今天已经跟着主力资金重仓买入了，茅台明天肯,东方财富 扫一扫下载APP 东方财富产品 东方财富免费版 东方财富Level-2 东方财富策略版 妙想投研助理 Choice金融终端 证券交易 东方财富证券开户 东方财富在线交易 东方财富证券交易 关注东方财富 东方财富网微博 东方财富网微信 意见与建议 天天基金 扫一扫下载APP 基金交易 基金开户 基金交易 活期宝 基金产品 稳健理财 关注天天基金 天天,2026-05-27 19:41:35,东方财富 扫一扫下载APP 东方财富产品 东方财富免费版 东方财富Level-2 东方财富策略版 妙想投研助理 Choice金融终端 证券交易 东方财富证券开户 东方财富在线交易 东方财富证券交易 关注东方财富 东方财富网微博 东方财富网微信 意见与建议 天天基金 扫一扫下载APP 基金交易 基金开户 基金交易 活期宝 基金产品 稳健理财 关注天天基金 天天基金网微博 天天基金网微信 东方财富期货 扫一扫下载APP 期货交易 期货手机开户 期货电脑开户 期货官方网站 信息网络传播视听节目许可证：0908328号 经营证券期货业务许可证编号：913101046312860336 违法和不良信息举报:021-61278686 举报邮箱： jubao@eastmoney.com 沪ICP证:沪B2-20070217 网站备案号:沪ICP备05006054号-11 沪公网安备 31010402000120号 版权所有:东方财富网 意见与建议:4000300059/952500 关于我们 可持续发展 广告服务 供应商平台 联系我们 诚聘英才 法律声明 隐私保护 征稿启事 友情链接,"https://guba.eastmoney.com/news,600519,1715787722.html","https://guba.eastmoney.com/list,sh600519.html",2026-05-27T21:15:20.993919,True,success,,0.2857142857142857,0.2857142857142857
2026-03-15,guba,600519.SH,只有茅台回购全部注销的，那些科技服回购都是股权激励，拿股东的钱激励自家员工，诚信,东方财富 扫一扫下载APP 东方财富产品 东方财富免费版 东方财富Level-2 东方财富策略版 妙想投研助理 Choice金融终端 证券交易 东方财富证券开户 东方财富在线交易 东方财富证券交易 关注东方财富 东方财富网微博 东方财富网微信 意见与建议 天天基金 扫一扫下载APP 基金交易 基金开户 基金交易 活期宝 基金产品 稳健理财 关注天天基金 天天,2026-05-27 21:12:41,东方财富 扫一扫下载APP 东方财富产品 东方财富免费版 东方财富Level-2 东方财富策略版 妙想投研助理 Choice金融终端 证券交易 东方财富证券开户 东方财富在线交易 东方财富证券交易 关注东方财富 东方财富网微博 东方财富网微信 意见与建议 天天基金 扫一扫下载APP 基金交易 基金开户 基金交易 活期宝 基金产品 稳健理财 关注天天基金 天天基金网微博 天天基金网微信 东方财富期货 扫一扫下载APP 期货交易 期货手机开户 期货电脑开户 期货官方网站 信息网络传播视听节目许可证：0908328号 经营证券期货业务许可证编号：913101046312860336 违法和不良信息举报:021-61278686 举报邮箱： jubao@eastmoney.com 沪ICP证:沪B2-20070217 网站备案号:沪ICP备05006054号-11 沪公网安备 31010402000120号 版权所有:东方财富网 意见与建议:4000300059/952500 关于我们 可持续发展 广告服务 供应商平台 联系我们 诚聘英才 法律声明 隐私保护 征稿启事 友情链接,"https://guba.eastmoney.com/news,600519,1715815417.html","https://guba.eastmoney.com/list,sh600519.html",2026-05-27T21:15:21.177418,True,success,,0.0,0.0
2026-03-15,sina_finance,600519.SH,A股公告精选 | 贵州茅台(600519.SH)：股份..,(05-27) A股公告精选 | 贵州茅台(600519.SH)：股份.. | (05-27) A股公告精选 | 贵州茅台(600519.SH)：股份..,2026-05-27,(05-27) A股公告精选 | 贵州茅台(600519.SH)：股份..,https://finance.sina.com.cn/stock/hkstock/hkstocknews/2026-05-27/doc-inhzizpk0662490.shtml,https://finance.sina.com.cn/realstock/company/sh600519/nc.shtml,2026-05-27T21:15:21.474315,False,success,,0.0,0.0
2026-03-15,sina_finance,600519.SH,贵州茅台：完成约30亿元股份回购,(05-27) 贵州茅台：完成约30亿元股份回购 | (05-27) 贵州茅台：完成约30亿元股份回购,2026-05-27,(05-27) 贵州茅台：完成约30亿元股份回购,https://finance.sina.com.cn/jjxw/2026-05-27/doc-inhzizpf1527079.shtml,https://finance.sina.com.cn/realstock/company/sh600519/nc.shtml,2026-05-27T21:15:21.491356,False,success,,0.0,0.0
2026-03-15,sina_finance,600519.SH,【财闻联播】拼多多盘前跌超8%，最新业绩公布！贵州茅台..,(05-27) 【财闻联播】拼多多盘前跌超8%，最新业绩公布！贵州茅台.. | (05-27) 【财闻联播】拼多多盘前跌超8%，最新业绩公布！贵州茅台..,2026-05-27,(05-27) 【财闻联播】拼多多盘前跌超8%，最新业绩公布！贵州茅台..,https://finance.sina.com.cn/stock/zqgd/2026-05-27/doc-inhzivfn0790706.shtml,https://finance.sina.com.cn/realstock/company/sh600519/nc.shtml,2026-05-27T21:15:21.507366,False,success,,0.0,0.0
2026-03-15,sina_finance,600519.SH,贵州茅台(600519.SH)完成30亿元股份回购,(05-27) 贵州茅台(600519.SH)完成30亿元股份回购 | (05-27) 贵州茅台(600519.SH)完成30亿元股份回购,2026-05-27,(05-27) 贵州茅台(600519.SH)完成30亿元股份回购,https://finance.sina.com.cn/stock/hkstock/ggscyd/2026-05-27/doc-inhzivfn9246404.shtml,https://finance.sina.com.cn/realstock/company/sh600519/nc.shtml,2026-05-27T21:15:21.510392,False,success,,0.0,0.0
