trade_date,platform,symbol,title,summary,post_time,content,url,source_page,fetch_time,is_noise,capture_status,failure_reason,keyword_score,ai_score
2026-06-02,guba,600519.SH,5年前2600元卖，一直下跌5年想买没买，今天先买一手占个坑，按我逻辑思维，科技,东方财富 扫一扫下载APP 东方财富产品 东方财富免费版 东方财富Level-2 东方财富策略版 妙想投研助理 Choice金融终端 证券交易 东方财富证券开户 东方财富在线交易 东方财富证券交易 关注东方财富 东方财富网微博 东方财富网微信 意见与建议 天天基金 扫一扫下载APP 基金交易 基金开户 基金交易 活期宝 基金产品 稳健理财 关注天天基金 天天,2026-05-29 19:12:59,东方财富 扫一扫下载APP 东方财富产品 东方财富免费版 东方财富Level-2 东方财富策略版 妙想投研助理 Choice金融终端 证券交易 东方财富证券开户 东方财富在线交易 东方财富证券交易 关注东方财富 东方财富网微博 东方财富网微信 意见与建议 天天基金 扫一扫下载APP 基金交易 基金开户 基金交易 活期宝 基金产品 稳健理财 关注天天基金 天天基金网微博 天天基金网微信 东方财富期货 扫一扫下载APP 期货交易 期货手机开户 期货电脑开户 期货官方网站 信息网络传播视听节目许可证：0908328号 经营证券期货业务许可证编号：913101046312860336 违法和不良信息举报:021-61278686 举报邮箱： jubao@eastmoney.com 沪ICP证:沪B2-20070217 网站备案号:沪ICP备05006054号-11 沪公网安备 31010402000120号 版权所有:东方财富网 意见与建议:4000300059/952500 关于我们 可持续发展 广告服务 供应商平台 联系我们 诚聘英才 法律声明 隐私保护 征稿启事 友情链接,"https://guba.eastmoney.com/news,600519,1717519519.html","https://guba.eastmoney.com/list,sh600519.html",2026-06-02T18:47:49.946547,True,success,,-0.16666666666666666,-0.16666666666666666
2026-06-02,guba,600519.SH,还能上吗，看他说的还有一版，不知道是不是真的,东方财富 扫一扫下载APP 东方财富产品 东方财富免费版 东方财富Level-2 东方财富策略版 妙想投研助理 Choice金融终端 证券交易 东方财富证券开户 东方财富在线交易 东方财富证券交易 关注东方财富 东方财富网微博 东方财富网微信 意见与建议 天天基金 扫一扫下载APP 基金交易 基金开户 基金交易 活期宝 基金产品 稳健理财 关注天天基金 天天,2026-06-02 16:23:29,东方财富 扫一扫下载APP 东方财富产品 东方财富免费版 东方财富Level-2 东方财富策略版 妙想投研助理 Choice金融终端 证券交易 东方财富证券开户 东方财富在线交易 东方财富证券交易 关注东方财富 东方财富网微博 东方财富网微信 意见与建议 天天基金 扫一扫下载APP 基金交易 基金开户 基金交易 活期宝 基金产品 稳健理财 关注天天基金 天天基金网微博 天天基金网微信 东方财富期货 扫一扫下载APP 期货交易 期货手机开户 期货电脑开户 期货官方网站 信息网络传播视听节目许可证：0908328号 经营证券期货业务许可证编号：913101046312860336 违法和不良信息举报:021-61278686 举报邮箱： jubao@eastmoney.com 沪ICP证:沪B2-20070217 网站备案号:沪ICP备05006054号-11 沪公网安备 31010402000120号 版权所有:东方财富网 意见与建议:4000300059/952500 关于我们 可持续发展 广告服务 供应商平台 联系我们 诚聘英才 法律声明 隐私保护 征稿启事 友情链接,"https://guba.eastmoney.com/news,600519,1719129945.html","https://guba.eastmoney.com/list,sh600519.html",2026-06-02T18:47:50.541280,True,success,,0.0,0.0
2026-06-02,guba,600519.SH,白酒消费税纳税申报新规施行 提升征管效能 推动行业公平竞争,股吧首页 > 贵州茅台吧 > 帖子正文 返回贵州茅台吧 > 白酒消费税纳税申报新规施行 提升征管效能 推动行业公平竞争 贵州茅台资讯 2026-06-02 05:43:19 14 33 ♥ 收藏 A 大 中 小 分享到： 来源：中国证券报 6月1日起，《国家税务总局关于调整消费税纳税申报表有关事项的公告》施行，白酒生产企业须新增填写《白酒消费税计算明细表》和,2026-06-02 05:43:19,股吧首页 > 贵州茅台吧 > 帖子正文 返回贵州茅台吧 > 白酒消费税纳税申报新规施行 提升征管效能 推动行业公平竞争 贵州茅台资讯 2026-06-02 05:43:19 14 33 ♥ 收藏 A 大 中 小 分享到： 来源：中国证券报 6月1日起，《国家税务总局关于调整消费税纳税申报表有关事项的公告》施行，白酒生产企业须新增填写《白酒消费税计算明细表》和《白酒生产企业关联销售单位信息报告表》。专家表示，新规推动信息申报更加规范透明，有效规制关联销售定价，提升白酒消费税征管效能。今年以来，啤酒、白酒消费税征管规则持续完善，有利于全面归集产销价格与交易数据。 提升白酒类消费税管理水平 根据《中华人民共和国消费税暂行条例》，我国白酒消费税采取从价定率和从量定额复合计税，即按销售价格的20%计征从价税，同时每500克（或500毫升）收取0.5元从量税。 西南财经大学财税学院教授刘蓉表示，此次新规压实酒企信息报送义务，留存全链条定价数据，从申报源头约束定价操纵行为，有助于堵住避税漏洞。 新规明确，对于销售给关联销售单位的白酒产品，如已核定最低计税价格，按照出厂价格与已核定最低计税价格孰高者确定申报计税价格。如尚未核定最低计税价格，按照出厂价格与关联销售单位当月对外销售价格60%孰高者等规定确定申报计税价格。 同时，新规对关联销售信息申报要求严格。《明细表》要求纳税人区分不同销售对象填报，按最小销售单元填报。《报告表》主要采集纳税人所有关联销售单位名称、所在地区、构成关联关系时间等6项信息。 安徽中锐税务师事务所有限责任公司负责人李锐认为，白酒行业定价体系复杂，监管难度较大。上述两张表，要求酒企提供更详尽的销售流向、定价依据，以此精准识别转移定价行为，有利于提升白酒的消费税征管效能。 实现穿透式监管 专家认为，本次申报新规将规范白酒产业的定价、交易与盈利，改善行业环境。 从价格制定,"https://guba.eastmoney.com/news,600519,1718502685.html","https://guba.eastmoney.com/list,sh600519.html",2026-06-02T18:47:51.067132,True,success,,0.0,0.0
2026-06-02,guba,600519.SH,新营业税，等于每瓶30-50元，或+3%-5%。,东方财富 扫一扫下载APP 东方财富产品 东方财富免费版 东方财富Level-2 东方财富策略版 妙想投研助理 Choice金融终端 证券交易 东方财富证券开户 东方财富在线交易 东方财富证券交易 关注东方财富 东方财富网微博 东方财富网微信 意见与建议 天天基金 扫一扫下载APP 基金交易 基金开户 基金交易 活期宝 基金产品 稳健理财 关注天天基金 天天,2026-06-02 18:36:22,东方财富 扫一扫下载APP 东方财富产品 东方财富免费版 东方财富Level-2 东方财富策略版 妙想投研助理 Choice金融终端 证券交易 东方财富证券开户 东方财富在线交易 东方财富证券交易 关注东方财富 东方财富网微博 东方财富网微信 意见与建议 天天基金 扫一扫下载APP 基金交易 基金开户 基金交易 活期宝 基金产品 稳健理财 关注天天基金 天天基金网微博 天天基金网微信 东方财富期货 扫一扫下载APP 期货交易 期货手机开户 期货电脑开户 期货官方网站 信息网络传播视听节目许可证：0908328号 经营证券期货业务许可证编号：913101046312860336 违法和不良信息举报:021-61278686 举报邮箱： jubao@eastmoney.com 沪ICP证:沪B2-20070217 网站备案号:沪ICP备05006054号-11 沪公网安备 31010402000120号 版权所有:东方财富网 意见与建议:4000300059/952500 关于我们 可持续发展 广告服务 供应商平台 联系我们 诚聘英才 法律声明 隐私保护 征稿启事 友情链接,"https://guba.eastmoney.com/news,600519,1719169500.html","https://guba.eastmoney.com/list,sh600519.html",2026-06-02T18:47:51.560881,True,success,,0.0,0.0
2026-06-02,guba,600519.SH,短期波动这个东西是说不到的，更是算不到那么精准的事，同样一天半年前买入一个正22,东方财富 扫一扫下载APP 东方财富产品 东方财富免费版 东方财富Level-2 东方财富策略版 妙想投研助理 Choice金融终端 证券交易 东方财富证券开户 东方财富在线交易 东方财富证券交易 关注东方财富 东方财富网微博 东方财富网微信 意见与建议 天天基金 扫一扫下载APP 基金交易 基金开户 基金交易 活期宝 基金产品 稳健理财 关注天天基金 天天,2026-06-02 17:20:00,东方财富 扫一扫下载APP 东方财富产品 东方财富免费版 东方财富Level-2 东方财富策略版 妙想投研助理 Choice金融终端 证券交易 东方财富证券开户 东方财富在线交易 东方财富证券交易 关注东方财富 东方财富网微博 东方财富网微信 意见与建议 天天基金 扫一扫下载APP 基金交易 基金开户 基金交易 活期宝 基金产品 稳健理财 关注天天基金 天天基金网微博 天天基金网微信 东方财富期货 扫一扫下载APP 期货交易 期货手机开户 期货电脑开户 期货官方网站 信息网络传播视听节目许可证：0908328号 经营证券期货业务许可证编号：913101046312860336 违法和不良信息举报:021-61278686 举报邮箱： jubao@eastmoney.com 沪ICP证:沪B2-20070217 网站备案号:沪ICP备05006054号-11 沪公网安备 31010402000120号 版权所有:东方财富网 意见与建议:4000300059/952500 关于我们 可持续发展 广告服务 供应商平台 联系我们 诚聘英才 法律声明 隐私保护 征稿启事 友情链接,"https://guba.eastmoney.com/news,600519,1719148358.html","https://guba.eastmoney.com/list,sh600519.html",2026-06-02T18:47:52.055969,True,success,,0.16666666666666666,0.16666666666666666
2026-06-02,guba,600519.SH,黎明之前，同为老登的腾讯今天暴涨10个点，各位茅友稳住，不要到在黎明之前，茅台是,东方财富 扫一扫下载APP 东方财富产品 东方财富免费版 东方财富Level-2 东方财富策略版 妙想投研助理 Choice金融终端 证券交易 东方财富证券开户 东方财富在线交易 东方财富证券交易 关注东方财富 东方财富网微博 东方财富网微信 意见与建议 天天基金 扫一扫下载APP 基金交易 基金开户 基金交易 活期宝 基金产品 稳健理财 关注天天基金 天天,2026-06-02 16:32:40,东方财富 扫一扫下载APP 东方财富产品 东方财富免费版 东方财富Level-2 东方财富策略版 妙想投研助理 Choice金融终端 证券交易 东方财富证券开户 东方财富在线交易 东方财富证券交易 关注东方财富 东方财富网微博 东方财富网微信 意见与建议 天天基金 扫一扫下载APP 基金交易 基金开户 基金交易 活期宝 基金产品 稳健理财 关注天天基金 天天基金网微博 天天基金网微信 东方财富期货 扫一扫下载APP 期货交易 期货手机开户 期货电脑开户 期货官方网站 信息网络传播视听节目许可证：0908328号 经营证券期货业务许可证编号：913101046312860336 违法和不良信息举报:021-61278686 举报邮箱： jubao@eastmoney.com 沪ICP证:沪B2-20070217 网站备案号:沪ICP备05006054号-11 沪公网安备 31010402000120号 版权所有:东方财富网 意见与建议:4000300059/952500 关于我们 可持续发展 广告服务 供应商平台 联系我们 诚聘英才 法律声明 隐私保护 征稿启事 友情链接,"https://guba.eastmoney.com/news,600519,1719132801.html","https://guba.eastmoney.com/list,sh600519.html",2026-06-02T18:47:52.556383,True,success,,0.0,0.0
2026-06-02,sina_finance,600519.SH,华贵人寿董事长总经理双双空缺，数十亿元募资悬而未决,(06-02) 华贵人寿董事长总经理双双空缺，数十亿元募资悬而未决 | (06-02) 华贵人寿董事长总经理双双空缺，数十亿元募资悬而未决,2026-06-02,(06-02) 华贵人寿董事长总经理双双空缺，数十亿元募资悬而未决,https://finance.sina.com.cn/money/insurance/bxyx/2026-06-02/doc-inhzzcps4882294.shtml,https://finance.sina.com.cn/realstock/company/sh600519/nc.shtml,2026-06-02T18:47:53.241214,False,success,,0.0,0.0
2026-06-02,sina_finance,600519.SH,茅台系寿险公司月内一、二把手齐变：华贵人寿董事长刘刚转..,(06-02) 茅台系寿险公司月内一、二把手齐变：华贵人寿董事长刘刚转.. | (06-02) 茅台系寿险公司月内一、二把手齐变：华贵人寿董事长刘刚转..,2026-06-02,(06-02) 茅台系寿险公司月内一、二把手齐变：华贵人寿董事长刘刚转..,https://finance.sina.com.cn/money/insurance/bxyx/2026-06-02/doc-inhzzcpu1653397.shtml,https://finance.sina.com.cn/realstock/company/sh600519/nc.shtml,2026-06-02T18:47:53.244213,False,success,,0.0,0.0
2026-06-02,sina_finance,600519.SH,茅台微舒露酒破圈走红的市场逻辑是什么？,(06-02) 茅台微舒露酒破圈走红的市场逻辑是什么？ | (06-02) 茅台微舒露酒破圈走红的市场逻辑是什么？,2026-06-02,(06-02) 茅台微舒露酒破圈走红的市场逻辑是什么？,https://finance.sina.com.cn/wm/2026-06-02/doc-inhzzcpu1639195.shtml,https://finance.sina.com.cn/realstock/company/sh600519/nc.shtml,2026-06-02T18:47:53.248361,False,success,,0.0,0.0
2026-06-02,sina_finance,600519.SH,茅台保健酒业称暂停与黔茅策划公司一切合作及经销授权,(06-02) 茅台保健酒业称暂停与黔茅策划公司一切合作及经销授权 | (06-02) 茅台保健酒业称暂停与黔茅策划公司一切合作及经销授权,2026-06-02,(06-02) 茅台保健酒业称暂停与黔茅策划公司一切合作及经销授权,https://finance.sina.com.cn/jjxw/2026-06-02/doc-inhzzcpq3179059.shtml,https://finance.sina.com.cn/realstock/company/sh600519/nc.shtml,2026-06-02T18:47:53.252368,False,success,,0.0,0.0
